Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	Fuel Flow  (L/hr)	RPM	Thrust (N)
329.625	23.726	23.440	23.152	23.752	0.016	0.002	0.083	0.025	0.009	2.032	0.045
329.824	23.693	23.560	23.542	24.211	0.017	0.009	0.085	0.023	0.009	6.050	0.966
330.025	23.763	23.501	22.754	23.825	0.016	-0.011	0.071	0.023	0.010	5.638	1.016
330.225	23.688	23.624	23.806	23.646	0.017	-0.004	0.090	0.023	0.009	4.757	1.147
330.426	23.732	23.668	22.941	24.150	0.017	0.011	0.072	0.024	0.009	6.705	1.087
330.627	23.760	23.500	22.924	23.631	0.016	-0.012	0.079	0.024	0.010	5.573	0.544
330.826	23.763	23.501	23.377	23.937	0.017	0.001	0.083	0.023	0.010	6.196	1.301
331.026	23.756	23.565	23.402	23.625	0.017	-0.013	0.086	0.023	0.010	5.961	1.136
331.227	23.685	23.618	22.945	24.142	0.017	0.001	0.086	0.024	0.009	5.040	0.939
331.427	23.783	23.561	23.171	23.610	0.016	-0.002	0.077	0.025	0.010	7.368	1.125
331.628	23.650	23.483	23.562	24.096	0.016	-0.004	0.089	0.024	0.009	2.282	0.253
331.829	23.619	23.573	23.460	24.138	0.017	0.008	0.094	0.025	0.009	1.506	0.418
332.029	23.722	23.578	22.923	23.793	0.017	0.003	0.082	0.023	0.010	5.751	0.966
332.229	23.632	23.498	22.924	24.287	0.017	-0.015	0.086	0.023	0.009	2.743	0.391
332.429	23.742	23.534	23.085	23.366	0.016	-0.009	0.080	0.024	0.009	4.886	1.060
332.630	23.690	23.602	23.656	23.438	0.017	-0.005	0.092	0.022	0.009	4.862	1.410
332.830	23.775	23.546	23.426	23.505	0.017	-0.015	0.079	0.025	0.010	5.355	1.120
333.031	23.659	23.568	23.486	23.958	0.017	-0.008	0.086	0.022	0.009	4.280	0.939
333.230	23.642	23.580	23.653	23.946	0.017	-0.008	0.094	0.024	0.009	3.552	0.944
333.430	23.640	23.569	23.643	23.787	0.017	0.001	0.092	0.025	0.009	2.234	0.094
333.630	23.728	23.501	23.112	23.823	0.017	-0.002	0.076	0.023	0.009	5.864	1.213
333.831	23.715	23.479	23.821	23.897	0.016	0.003	0.084	0.025	0.009	1.296	0.237
334.031	23.761	23.559	24.050	23.546	0.017	-0.004	0.078	0.025	0.009	4.991	1.142
334.232	23.738	23.445	23.578	23.887	0.016	-0.010	0.071	0.024	0.009	3.334	0.144
334.434	23.656	23.585	23.331	23.475	0.017	0.015	0.093	0.024	0.009	3.334	0.703
334.634	23.694	23.583	23.394	23.734	0.017	0.000	0.088	0.025	0.009	3.059	0.796
334.836	23.735	23.655	22.987	23.559	0.017	0.003	0.088	0.024	0.009	5.929	1.268
335.036	23.811	23.519	23.721	23.736	0.017	-0.001	0.081	0.024	0.010	4.037	0.593
335.237	23.827	23.555	23.209	23.991	0.016	-0.004	0.088	0.024	0.010	4.692	0.665
335.436	23.757	23.557	23.559	24.128	0.017	-0.007	0.082	0.024	0.009	5.290	1.038
335.636	23.739	23.656	22.392	24.052	0.017	0.004	0.074	0.023	0.010	3.511	1.136
335.836	23.803	23.546	23.254	23.806	0.016	-0.012	0.083	0.023	0.010	5.509	0.747
336.037	23.757	23.623	23.106	24.113	0.017	0.006	0.082	0.022	0.010	4.514	0.900
336.237	23.738	23.632	23.326	23.754	0.017	0.002	0.078	0.024	0.010	5.387	0.928
336.436	23.780	23.497	23.028	23.449	0.016	-0.010	0.082	0.025	0.010	3.172	0.199
336.636	23.780	23.551	23.305	23.800	0.016	-0.012	0.081	0.024	0.009	4.538	0.462
336.837	23.725	23.625	23.078	23.941	0.017	-0.002	0.082	0.023	0.009	5.856	0.966
337.036	23.752	23.487	23.250	23.668	0.016	-0.004	0.081	0.025	0.009	2.646	0.182
337.237	23.678	23.695	23.184	23.806	0.017	0.003	0.079	0.024	0.009	4.425	1.010
337.436	23.763	23.470	23.392	23.841	0.016	-0.003	0.081	0.023	0.010	4.013	0.550
337.638	23.649	23.606	23.626	23.809	0.017	0.000	0.081	0.022	0.009	4.288	0.983
337.838	23.750	23.617	23.408	23.409	0.017	-0.004	0.094	0.023	0.009	6.317	1.268
338.039	23.686	23.478	23.335	23.532	0.016	0.003	0.090	0.022	0.009	0.827	-0.322
338.238	23.733	23.584	22.934	23.316	0.017	0.003	0.080	0.023	0.009	4.902	1.153
338.439	23.760	23.539	22.919	23.799	0.017	0.006	0.071	0.022	0.009	5.646	1.038
338.640	23.739	23.536	23.333	23.546	0.017	-0.007	0.087	0.023	0.010	5.032	0.725
338.839	23.713	23.471	23.574	24.299	0.016	0.003	0.083	0.024	0.009	-0.030	0.023
339.039	23.662	23.502	23.960	23.710	0.017	-0.011	0.076	0.024	0.009	0.334	0.188
339.239	23.666	23.672	23.043	23.660	0.017	0.004	0.083	0.022	0.009	4.902	0.785
339.439	23.683	23.641	23.601	23.361	0.017	0.005	0.069	0.023	0.009	2.614	0.868
339.639	23.744	23.489	23.428	23.894	0.016	0.005	0.080	0.022	0.009	1.822	0.210
339.841	23.672	23.606	23.795	24.073	0.017	0.001	0.084	0.023	0.009	1.288	0.253
340.040	23.717	23.576	23.681	23.538	0.017	0.005	0.095	0.023	0.009	3.843	1.219
340.241	23.710	23.480	23.739	23.889	0.016	-0.002	0.091	0.023	0.009	1.450	-0.026
340.440	23.706	23.632	23.070	23.890	0.016	-0.011	0.097	0.021	0.009	4.166	0.714
340.640	23.778	23.555	23.387	23.777	0.016	-0.000	0.092	0.024	0.009	5.581	0.517
340.840	23.713	23.651	23.582	23.574	0.017	-0.008	0.080	0.022	0.009	5.088	1.197
341.041	23.790	23.515	23.326	24.057	0.017	0.001	0.081	0.023	0.010	4.215	0.654
341.240	23.676	23.582	23.328	24.070	0.017	0.013	0.085	0.022	0.009	2.185	0.709
341.441	23.738	23.475	23.495	23.687	0.016	-0.009	0.081	0.023	0.009	1.870	0.237
341.640	23.757	23.463	22.790	23.692	0.016	-0.000	0.083	0.023	0.009	2.161	-0.202
341.841	23.767	23.597	22.798	23.910	0.017	0.002	0.072	0.022	0.009	5.153	1.142
342.041	23.792	23.510	23.472	23.825	0.017	-0.007	0.085	0.024	0.009	2.962	0.149
342.242	23.748	23.471	23.138	23.846	0.016	-0.000	0.095	0.024	0.009	2.840	-0.174
342.443	23.675	23.631	23.031	24.133	0.017	-0.004	0.090	0.024	0.009	3.358	0.676
342.643	23.694	23.566	23.639	24.051	0.017	-0.004	0.096	0.024	0.009	1.369	0.253
342.843	23.709	23.593	23.755	23.461	0.017	0.001	0.080	0.024	0.009	3.972	0.868
343.042	23.796	23.499	22.908	23.607	0.016	-0.007	0.091	0.025	0.009	2.784	-0.021
343.242	23.754	23.514	23.497	24.003	0.016	0.001	0.093	0.024	0.009	3.681	-0.114
343.442	23.710	23.617	23.315	24.271	0.017	-0.008	0.082	0.023	0.009	3.875	0.890
343.644	23.646	23.521	23.562	24.028	0.016	0.019	0.088	0.024	0.009	0.455	0.078
343.843	23.718	23.622	23.518	24.117	0.017	0.002	0.086	0.024	0.009	5.614	1.120
344.043	23.706	23.660	23.896	23.448	0.017	0.007	0.081	0.025	0.009	2.816	0.796
344.244	23.746	23.583	23.429	23.903	0.017	0.003	0.081	0.024	0.009	3.730	0.928
344.443	23.668	23.505	22.853	23.800	0.016	-0.002	0.079	0.023	0.009	0.552	-0.289
344.643	23.658	23.596	23.237	23.782	0.017	0.000	0.088	0.024	0.009	2.921	0.544
344.844	23.676	23.455	23.548	23.691	0.016	-0.011	0.082	0.023	0.009	1.142	-0.300
345.044	23.668	23.591	23.753	23.587	0.017	-0.001	0.087	0.024	0.009	4.061	0.950
345.246	23.703	23.429	23.210	23.654	0.016	0.001	0.081	0.025	0.009	1.053	-0.032
345.446	23.746	23.469	22.791	23.849	0.016	0.002	0.077	0.024	0.009	1.870	0.111
345.647	23.746	23.472	23.412	23.399	0.016	-0.005	0.083	0.024	0.010	2.137	0.380
345.847	23.655	23.610	23.366	23.419	0.017	0.005	0.076	0.024	0.009	2.096	0.994
346.047	23.736	23.533	23.669	23.858	0.016	0.005	0.085	0.023	0.009	2.468	0.116
346.247	23.658	23.636	22.781	24.019	0.017	0.018	0.081	0.022	0.009	1.911	0.741
346.448	23.770	23.501	23.000	23.739	0.016	-0.006	0.070	0.024	0.010	2.113	-0.037
346.649	23.752	23.447	22.838	24.156	0.016	-0.004	0.076	0.026	0.010	2.760	-0.202
346.848	23.788	23.491	22.996	23.434	0.017	-0.004	0.083	0.023	0.010	4.231	0.270
347.050	23.685	23.578	23.582	24.024	0.016	-0.000	0.077	0.023	0.009	0.568	0.385
347.249	23.807	23.522	23.320	23.648	0.016	-0.001	0.074	0.025	0.010	4.951	0.555
347.450	23.752	23.532	23.190	23.572	0.016	-0.009	0.075	0.024	0.010	2.105	-0.191
347.650	23.696	23.617	23.851	23.718	0.017	-0.000	0.077	0.023	0.009	2.258	0.621
347.852	23.799	23.580	23.099	23.916	0.017	-0.003	0.078	0.024	0.010	3.568	0.610
348.051	23.700	23.632	23.079	23.987	0.017	0.005	0.090	0.024	0.009	1.749	0.785
348.252	23.820	23.543	23.948	23.840	0.016	-0.001	0.080	0.024	0.010	4.207	0.528
348.451	23.738	23.481	23.039	23.667	0.016	-0.010	0.089	0.024	0.009	1.264	-0.081
348.651	23.751	23.613	23.633	24.105	0.017	0.011	0.083	0.023	0.010	5.120	0.966
348.853	23.670	23.610	23.190	23.971	0.016	0.009	0.096	0.025	0.010	1.870	0.440
349.053	23.709	23.621	23.292	23.904	0.017	0.003	0.081	0.024	0.009	3.641	1.317
349.253	23.694	23.657	23.038	24.122	0.017	0.001	0.097	0.025	0.009	2.679	1.081
349.453	23.747	23.673	22.774	23.061	0.016	-0.005	0.090	0.024	0.009	4.409	1.290
349.654	23.736	23.601	23.466	23.687	0.017	0.002	0.072	0.024	0.009	4.449	0.983
349.853	23.742	23.658	23.243	23.658	0.017	-0.002	0.080	0.024	0.009	3.762	1.109
350.054	23.791	23.546	23.053	23.717	0.016	-0.007	0.083	0.024	0.010	4.902	0.610
350.253	23.670	23.641	23.373	23.316	0.017	-0.002	0.077	0.024	0.009	4.474	1.043
350.453	23.741	23.423	23.576	24.150	0.017	-0.001	0.081	0.026	0.010	0.730	-0.081
350.653	23.691	23.482	22.975	24.309	0.017	-0.003	0.080	0.024	0.009	0.787	-0.109
350.853	23.757	23.439	23.234	23.692	0.016	-0.007	0.079	0.022	0.010	3.746	0.127
351.053	23.727	23.408	23.027	23.548	0.016	0.002	0.066	0.025	0.010	2.501	-0.081
351.254	23.765	23.494	23.390	23.838	0.016	-0.012	0.072	0.024	0.010	3.358	0.434
351.454	23.779	23.501	23.004	23.803	0.016	-0.011	0.071	0.025	0.010	2.291	-0.109
351.655	23.655	23.525	23.384	23.650	0.016	0.010	0.090	0.023	0.009	0.245	-0.004
351.856	23.748	23.472	23.534	23.533	0.016	-0.005	0.085	0.025	0.010	3.536	0.577
352.055	23.660	23.516	23.723	24.147	0.016	-0.009	0.085	0.024	0.009	0.124	0.188
352.255	23.778	23.551	23.379	24.039	0.017	-0.006	0.087	0.023	0.010	2.994	1.060
352.456	23.694	23.588	23.383	23.742	0.017	-0.006	0.078	0.024	0.009	2.679	1.054
352.656	23.675	23.615	23.114	23.858	0.016	0.003	0.089	0.022	0.010	3.495	1.389
352.855	23.636	23.548	23.765	23.850	0.016	-0.000	0.084	0.025	0.009	1.345	0.319
353.055	23.712	23.604	23.721	23.785	0.017	0.001	0.079	0.024	0.010	4.563	1.202
353.255	23.736	23.442	23.075	23.736	0.017	-0.009	0.080	0.025	0.010	2.250	0.632
353.456	23.650	23.545	23.271	23.988	0.017	0.009	0.088	0.024	0.009	3.786	1.389
353.655	23.631	23.474	23.139	24.080	0.017	0.004	0.098	0.024	0.009	1.175	0.089
353.856	23.648	23.476	23.263	24.021	0.016	0.002	0.089	0.023	0.009	1.029	0.451
354.056	23.610	23.559	23.554	23.916	0.016	0.014	0.076	0.026	0.009	3.156	1.114
354.256	23.667	23.563	23.469	24.025	0.017	0.011	0.083	0.023	0.009	3.770	1.169
354.456	23.732	23.499	23.170	24.054	0.016	-0.008	0.077	0.026	0.010	4.902	0.347
354.657	23.692	23.394	23.178	23.904	0.017	-0.008	0.096	0.022	0.010	2.153	0.242
354.857	23.656	23.401	23.508	23.969	0.001	0.049	0.160	0.026	0.010	2.460	0.061
355.056	23.740	23.682	22.920	23.450	0.000	0.047	0.149	0.029	0.010	5.800	0.484
355.256	23.615	23.743	23.137	23.832	0.008	0.054	0.168	0.028	0.009	161.260	0.632
355.456	23.693	23.501	23.265	24.246	0.015	0.100	0.195	0.030	0.010	160.015	-0.207
355.656	23.665	23.386	23.267	23.951	0.022	0.138	0.218	0.031	0.009	200.580	-0.284
355.856	23.702	23.639	23.223	23.887	0.037	0.204	0.287	0.036	0.010	629.048	0.561
356.057	23.801	23.510	22.945	23.650	0.051	0.287	0.363	0.049	0.010	627.617	0.089
356.257	23.548	23.872	23.411	23.326	0.059	0.365	0.418	0.049	0.009	1061.397	0.884
356.457	23.574	23.575	22.821	23.752	0.065	0.442	0.508	0.061	0.010	1362.389	0.391
356.657	23.500	23.554	23.540	23.893	0.063	0.532	0.592	0.062	0.009	1362.041	0.204
356.857	23.626	23.679	23.249	23.832	0.064	0.608	0.670	0.064	0.010	2283.370	-0.174
357.058	23.458	23.527	23.782	24.062	0.068	0.734	0.779	0.068	0.009	2283.281	0.698
357.257	23.467	23.843	23.397	23.625	0.070	0.833	0.873	0.072	0.009	2323.393	1.548
357.459	23.491	23.546	22.769	24.024	0.076	0.929	0.985	0.087	0.009	3319.999	0.029
357.658	23.531	23.820	23.364	23.941	0.078	1.065	1.088	0.092	0.009	3324.413	1.498
357.858	23.489	23.209	23.163	23.951	0.078	1.196	1.212	0.122	0.010	4169.795	0.714
358.058	23.502	23.407	23.069	23.462	0.088	1.340	1.173	0.111	0.009	4420.673	1.443
358.259	23.406	23.823	23.068	23.740	0.095	1.462	1.467	0.117	0.009	4417.803	1.421
358.460	23.532	23.576	22.993	24.086	0.110	1.608	1.595	0.129	0.009	5536.742	0.330
358.660	23.448	23.349	23.731	23.580	0.107	1.718	1.713	0.154	0.009	5535.812	1.213
358.861	23.446	23.474	23.561	23.654	0.121	1.841	1.854	0.167	0.009	5782.477	1.087
359.061	23.557	23.493	23.211	24.423	0.126	1.981	1.979	0.169	0.010	6646.003	1.811
359.261	23.494	23.273	23.082	23.948	0.133	2.095	2.106	0.216	0.009	6642.882	0.632
359.462	23.530	23.423	23.389	23.761	0.132	2.191	2.214	0.199	0.009	7658.229	1.871
359.662	23.599	23.599	23.021	23.486	0.137	2.337	2.312	0.187	0.010	7710.389	1.306
359.863	23.578	23.213	23.270	23.770	0.144	2.455	2.437	0.205	0.009	7709.548	1.548
360.064	23.506	23.463	23.282	23.727	0.140	2.565	2.543	0.201	0.009	8698.602	1.213
360.264	23.528	23.386	23.115	24.037	0.146	2.652	2.649	0.216	0.009	8699.257	1.197
360.465	23.486	23.323	23.560	24.169	0.161	2.732	2.739	0.239	0.010	9117.221	1.010
360.666	23.497	23.171	24.113	23.737	0.148	2.841	2.826	0.220	0.009	9615.298	1.652
360.866	23.522	23.498	23.528	23.612	0.150	2.900	2.904	0.239	0.009	9615.443	1.109
361.067	23.505	23.433	23.165	23.978	0.154	2.975	2.986	0.221	0.009	10444.630	1.251
361.266	23.689	23.569	23.459	23.592	0.157	3.073	3.047	0.234	38.145	10449.133	-0.333
361.466	23.609	23.504	23.431	24.251	0.147	3.157	3.119	0.232	38.162	10446.861	-0.410
361.667	23.767	23.534	23.077	23.958	0.154	3.246	3.194	0.271	38.165	11191.352	-0.503
361.867	23.731	23.523	23.278	23.523	0.156	3.326	3.256	0.274	38.165	11192.751	-0.125
362.067	23.744	23.236	23.277	24.062	0.150	3.403	3.315	0.278	38.166	11680.453	-0.964
362.268	23.710	23.367	23.314	24.113	0.160	3.472	3.359	0.282	38.165	11851.713	-1.024
362.469	23.705	23.663	23.223	23.780	0.160	3.502	3.397	0.290	38.165	11854.179	0.193
362.668	23.679	23.255	23.437	23.764	0.154	3.538	3.431	0.293	38.165	12416.220	-0.531
362.869	23.691	23.268	23.302	24.200	0.152	3.575	3.468	0.259	38.165	12415.775	-0.492
363.069	23.743	23.540	23.067	23.715	0.208	5.212	5.101	0.572	38.166	12532.433	-0.054
363.269	23.671	23.607	26.060	24.416	0.280	5.453	5.319	0.557	38.165	12893.347	0.884
363.470	23.717	23.288	35.219	25.623	0.308	5.948	5.758	0.524	38.166	12896.144	2.951
363.669	23.757	23.616	48.890	27.574	0.330	6.318	6.230	0.626	38.166	13428.438	3.248
363.869	23.777	23.393	65.102	30.164	0.350	6.800	6.693	0.661	38.166	13512.560	2.946
364.070	23.709	23.360	83.582	32.550	0.368	7.513	7.205	0.704	38.166	13510.628	4.279
364.269	23.816	23.413	105.890	35.319	0.389	8.197	7.800	0.754	38.166	14360.182	2.546
364.470	23.780	23.476	130.785	37.965	0.427	8.675	8.452	0.790	38.167	14363.925	4.569
364.670	23.706	23.724	157.801	40.645	0.455	9.238	9.095	0.904	38.166	14722.356	3.368
364.870	23.826	23.367	186.185	43.425	0.473	9.808	9.734	0.948	38.166	15417.032	4.953
365.072	23.714	23.771	215.825	46.724	0.516	10.533	10.493	0.915	30.678	15416.523	4.986
365.272	23.807	23.621	245.412	49.638	0.566	11.225	11.230	0.999	30.490	16653.179	5.364
365.471	23.953	24.271	275.349	52.556	0.601	12.046	12.036	1.214	30.491	16672.463	5.315
365.671	23.802	22.322	305.135	54.818	0.636	12.795	12.834	1.307	30.489	16672.884	6.417
365.871	23.780	23.720	334.816	58.096	0.668	14.330	14.344	1.768	30.489	18105.760	7.805
366.072	23.922	23.785	362.121	61.426	0.750	15.811	15.798	1.944	10.036	18109.819	7.081
366.272	23.921	23.571	385.699	65.236	0.799	17.258	17.299	2.089	-0.208	19090.366	7.130
366.472	23.869	23.931	407.754	69.573	0.878	18.861	18.871	2.268	-0.211	19769.024	7.317
366.673	23.934	23.950	426.755	73.327	0.936	20.649	20.675	2.453	-0.211	19771.078	8.868
366.874	24.142	23.913	442.883	78.138	1.007	22.522	22.507	2.651	-0.211	21755.370	8.830
367.073	24.058	24.208	455.575	82.888	1.090	24.266	24.243	2.804	-0.212	21756.050	10.546
367.273	24.333	24.184	467.080	87.386	1.161	26.633	26.627	3.087	38.139	21992.204	12.241
367.474	24.337	24.307	477.579	92.678	1.235	29.259	29.183	3.344	38.164	24030.160	12.356
367.675	24.474	24.448	485.698	97.726	1.416	31.690	31.690	3.589	38.165	24031.550	13.146
367.875	24.397	24.690	493.557	102.376	1.526	34.396	34.362	3.893	38.165	26225.662	14.517
368.075	24.529	24.809	499.900	107.840	1.580	37.383	37.388	4.212	38.166	26603.709	15.147
368.276	24.586	25.008	504.077	113.547	1.563	40.758	40.761	4.621	38.166	26604.194	16.102
368.475	24.587	25.219	507.930	117.573	1.520	43.984	43.904	4.989	38.166	29454.915	16.727
368.675	24.635	25.506	511.477	122.611	1.384	47.440	47.286	5.381	38.166	29460.809	17.999
368.875	24.633	25.697	514.229	126.694	1.137	50.872	50.801	5.806	38.166	30648.354	18.421
369.075	24.848	27.033	515.813	131.039	1.139	54.217	54.033	6.196	38.166	32544.611	19.375
369.276	24.849	26.102	517.362	134.288	1.126	57.288	57.125	6.559	38.166	32547.199	21.070
369.476	24.828	26.797	518.293	138.056	1.208	60.575	60.391	6.974	38.165	35730.259	21.920
369.676	24.738	26.963	518.057	140.985	1.311	63.363	63.124	7.268	38.166	35749.212	21.936
369.877	24.864	27.682	518.080	144.452	1.391	66.121	65.764	7.658	36.715	35757.305	22.764
370.077	24.765	27.962	516.784	147.015	1.456	68.389	68.122	7.868	18.378	38942.743	23.839
370.277	24.660	28.596	515.003	149.618	1.537	70.705	70.321	8.102	18.374	38944.675	24.640
370.478	24.713	29.006	512.946	151.949	1.642	72.414	72.211	8.224	18.399	41048.868	25.572
370.677	24.678	29.884	510.493	154.112	1.699	74.157	73.825	8.533	18.412	41926.454	25.336
370.878	24.735	30.012	507.849	156.749	1.742	75.414	75.040	8.775	18.412	41927.441	26.351
371.077	24.615	30.791	504.409	158.797	1.804	76.489	76.033	8.840	18.411	44571.375	27.091
371.279	24.608	31.237	501.089	159.951	1.846	77.187	76.753	8.908	18.411	44576.048	27.162
371.479	24.368	32.143	496.803	162.060	1.886	78.081	77.622	9.128	18.411	45170.682	26.795
371.680	24.479	32.669	492.527	163.698	2.244	75.824	75.446	8.907	20.493	46815.803	27.442
371.881	24.437	33.415	489.222	165.182	2.206	74.482	74.112	8.744	20.493	46815.948	25.896
372.080	24.494	33.991	487.895	165.911	2.167	73.301	72.915	8.473	21.847	48416.858	26.296
372.282	24.468	34.730	486.773	167.822	2.124	72.088	71.672	8.354	23.483	48490.582	24.530
372.482	24.375	35.609	486.797	169.153	2.072	70.945	70.521	8.237	23.483	48494.932	26.488
372.682	24.334	36.134	487.864	170.464	2.039	69.811	69.546	8.162	23.372	49508.379	23.971
372.883	24.411	36.754	488.506	171.255	2.013	68.855	68.551	7.975	23.371	49509.932	24.930
373.083	24.283	37.466	488.503	172.465	1.967	68.027	67.694	7.884	23.371	49801.771	23.631
373.283	24.296	38.137	488.734	173.526	1.943	67.175	66.837	7.736	16.331	50072.919	25.199
373.483	24.225	38.716	489.430	174.439	1.892	66.358	66.056	7.655	16.329	50069.749	23.022
373.683	24.105	39.402	489.753	176.037	1.873	65.584	65.219	7.532	16.558	50314.352	23.927
373.883	24.166	39.972	491.521	177.012	1.841	64.802	64.396	7.346	17.123	50316.786	23.006
374.084	24.068	40.594	492.219	177.626	1.824	64.083	63.728	7.259	17.123	50319.390	23.483
374.284	24.041	41.308	493.548	178.652	1.804	63.411	63.044	7.105	16.235	50360.545	23.302
374.486	23.953	41.885	495.085	179.763	1.782	62.720	62.347	7.094	16.138	50355.492	23.291
374.686	23.914	42.444	495.932	180.684	1.742	62.082	61.691	6.894	16.138	50275.784	23.082
374.886	23.988	42.917	496.825	181.353	1.734	61.469	61.095	6.702	15.648	50264.723	23.444
375.086	23.932	43.464	498.335	182.143	1.716	60.850	60.481	6.675	15.647	50265.281	22.353
375.286	23.781	44.053	500.097	182.978	1.701	60.290	59.909	6.612	15.605	50070.113	23.510
375.487	23.824	44.574	501.121	183.924	1.688	59.859	59.484	6.520	15.306	50074.002	22.567
375.688	23.729	45.076	502.174	185.126	1.681	59.439	58.994	6.468	15.306	49959.446	23.170
375.888	23.729	45.474	502.746	185.672	1.669	58.927	58.578	6.387	13.060	49800.719	22.112
376.090	23.753	46.029	503.953	186.842	1.649	58.601	58.180	6.143	12.319	49803.840	23.856
376.292	23.681	46.480	504.117	187.613	1.635	58.300	57.931	6.093	12.319	49489.629	22.008
376.492	23.630	46.963	504.768	188.158	1.646	57.929	57.452	5.976	12.281	49489.289	22.803
376.693	23.648	47.423	505.255	188.649	1.624	57.620	57.119	5.846	12.280	49484.438	22.775
376.893	23.606	47.868	505.566	190.020	1.627	57.283	56.857	6.033	12.311	49158.688	22.995
377.094	23.653	48.272	505.688	190.051	1.618	57.060	56.637	5.828	12.507	49161.397	23.104
377.293	23.646	48.606	505.557	191.343	1.629	56.841	56.436	5.528	12.507	48908.450	22.337
377.493	23.607	49.123	506.271	192.106	1.603	56.573	56.153	5.570	12.436	48829.858	22.677
377.695	23.661	49.458	506.876	192.418	1.616	56.388	55.957	5.456	12.394	48832.260	22.945
377.895	23.570	49.806	507.234	193.356	1.618	56.177	55.753	5.430	12.393	48518.097	22.112
378.095	23.501	50.316	507.361	193.910	1.608	55.991	55.434	5.333	12.167	48520.296	23.346
378.295	23.480	50.640	507.434	195.102	1.587	55.774	55.323	5.417	12.166	48429.981	23.093
378.495	23.474	51.006	508.296	195.684	1.583	55.618	55.196	5.384	12.166	48237.731	23.565
378.695	23.519	51.241	509.087	196.098	1.583	55.376	54.925	5.355	12.281	48234.279	22.391
378.895	23.449	51.740	509.222	196.717	1.586	55.280	54.806	5.150	12.280	47983.644	23.455
379.096	23.405	52.032	509.256	197.487	1.579	55.104	54.614	5.012	12.262	47981.816	23.784
379.295	23.427	52.357	510.493	198.143	1.580	54.874	54.405	5.380	12.243	47981.169	23.132
379.497	23.318	52.682	511.423	198.692	1.576	54.836	54.325	5.093	12.242	47741.951	23.187
379.697	23.314	53.006	512.382	199.981	1.570	54.617	54.134	5.012	12.092	47743.406	22.989
379.897	23.372	53.197	513.096	200.769	1.567	54.550	54.027	5.082	12.091	47607.505	22.348
380.099	23.368	53.657	513.399	200.679	1.549	54.311	53.865	5.111	12.091	47532.576	23.609
380.298	23.382	53.974	514.493	201.981	1.546	54.119	53.692	5.070	12.053	47533.409	23.576
380.498	23.260	54.307	515.908	202.556	1.539	54.049	53.584	5.087	12.052	47339.664	22.836
380.699	23.299	54.500	516.071	203.128	1.545	53.875	53.398	5.107	12.018	47335.249	22.123
380.898	23.301	54.873	516.516	203.457	1.541	53.824	53.378	4.959	11.939	47314.009	23.357
381.098	23.326	55.140	517.819	204.701	1.541	53.716	53.270	4.703	11.939	47160.780	22.479
381.299	23.239	55.461	518.038	205.363	1.522	53.590	53.162	4.886	12.144	47162.688	23.417
381.498	23.323	55.560	517.889	205.964	1.535	53.446	53.022	4.884	12.167	47017.763	22.814
381.699	23.219	55.942	519.194	206.960	1.528	53.233	52.857	4.874	12.166	47001.446	23.258
381.900	23.267	56.128	519.387	206.664	1.518	53.187	52.750	4.967	12.318	47002.489	22.825
382.100	23.234	56.533	520.100	207.505	1.524	53.068	52.650	4.642	12.318	46855.349	23.181
382.301	23.157	56.713	520.875	208.116	1.500	52.939	52.582	4.816	12.341	46855.074	23.176
382.501	23.167	56.969	521.931	209.012	1.499	52.922	52.519	4.701	12.507	46797.610	22.940
382.701	23.275	57.104	522.464	209.285	1.510	52.804	52.368	4.834	12.507	46721.995	23.647
382.900	23.206	57.323	521.745	210.566	1.516	52.646	52.249	4.733	12.335	46718.971	21.717
383.102	23.263	57.568	521.559	210.427	1.507	52.584	52.192	5.029	12.280	46599.111	22.545
383.302	23.141	57.902	521.009	211.547	1.511	52.518	52.130	4.862	12.280	46596.443	23.285
383.501	23.213	58.009	521.618	211.764	1.500	52.372	51.925	4.917	11.487	46597.372	22.463
383.703	23.199	58.399	522.313	212.720	1.494	52.231	51.863	4.872	11.485	46487.830	23.219
383.903	23.154	58.555	522.655	213.267	1.489	52.079	51.753	4.766	11.489	46484.773	22.868
384.104	23.187	58.701	523.652	213.638	1.488	52.038	51.667	4.780	11.712	46405.236	22.293
384.304	23.207	58.959	524.490	213.653	1.479	51.912	51.549	4.933	11.712	46376.751	22.737
384.505	23.176	59.166	525.384	215.238	1.484	51.847	51.445	4.927	11.903	46376.274	22.430
384.707	23.157	59.530	526.627	215.306	1.478	51.747	51.297	4.949	12.015	46276.054	23.587
384.907	23.245	59.612	527.741	215.511	1.483	51.677	51.285	4.661	12.015	46276.369	22.567
385.106	23.177	59.873	528.705	216.816	1.476	51.685	51.304	4.678	12.052	46246.946	23.718
385.306	23.199	60.049	529.379	217.322	1.471	51.641	51.194	4.910	12.052	46174.807	22.616
385.507	23.114	60.255	529.582	217.500	1.470	51.494	51.119	5.110	12.052	46176.586	23.488
385.706	23.118	60.350	528.849	217.810	1.459	51.440	51.066	5.063	12.204	46085.154	22.413
385.907	23.182	60.572	530.397	218.241	1.455	51.309	50.980	4.847	12.204	46085.502	22.764
386.106	23.267	60.751	530.422	219.006	1.452	51.303	50.895	4.912	12.120	46091.663	23.477
386.307	23.298	60.934	530.801	219.510	1.445	51.204	50.862	4.990	12.015	46007.930	23.378
