Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	Fuel Flow  (L/hr)	RPM	Thrust (N)
257.596	41.127	40.965	58.058	39.926	0.018	0.623	0.464	0.044	0.010	6.519	15.455
257.797	41.085	40.914	58.365	39.856	0.018	0.613	0.451	0.046	0.010	4.441	15.170
257.997	41.084	40.923	58.589	39.977	0.018	0.614	0.455	0.045	0.010	3.131	14.709
258.197	41.105	40.798	57.991	39.703	0.018	0.620	0.452	0.046	0.010	4.619	14.638
258.397	41.047	40.801	58.487	39.868	0.018	0.615	0.459	0.046	0.010	3.350	14.737
258.598	41.095	40.809	58.379	39.806	0.018	0.626	0.466	0.046	0.010	4.409	14.786
258.797	41.009	40.868	58.995	39.937	0.018	0.603	0.456	0.047	0.009	3.075	15.088
258.999	41.109	40.874	58.222	39.730	0.018	0.615	0.454	0.046	0.010	6.932	15.274
259.199	41.149	40.856	58.750	39.732	0.018	0.625	0.452	0.048	0.010	7.223	15.729
259.399	41.026	40.881	58.290	39.905	0.018	0.626	0.452	0.046	0.010	4.207	14.945
259.601	41.118	40.931	58.018	40.198	0.018	0.621	0.455	0.045	0.010	6.010	15.482
259.800	40.994	40.823	58.794	40.425	0.018	0.618	0.467	0.046	0.010	3.714	14.813
260.001	41.148	40.828	58.062	40.491	0.018	0.613	0.454	0.046	0.010	6.075	14.934
260.201	41.047	40.874	58.613	40.176	0.018	0.622	0.448	0.045	0.010	8.258	15.790
260.402	41.038	40.836	58.777	40.406	0.018	0.620	0.456	0.047	0.010	4.894	15.049
260.601	41.005	40.885	58.439	39.583	0.018	0.618	0.457	0.046	0.010	4.474	15.680
260.802	41.143	40.896	58.240	39.861	0.018	0.615	0.458	0.046	0.010	8.783	15.680
261.002	41.126	40.830	58.629	40.226	0.018	0.626	0.445	0.046	0.010	6.002	15.186
261.203	41.050	40.820	58.496	40.716	0.018	0.602	0.452	0.046	0.010	4.029	15.104
261.403	41.073	40.896	58.672	39.715	0.018	0.615	0.458	0.046	0.010	7.223	15.740
261.603	40.989	40.882	58.705	40.525	0.018	0.626	0.455	0.046	0.010	5.209	15.285
261.803	40.993	40.893	58.626	40.188	0.018	0.620	0.464	0.045	0.010	4.271	15.318
262.003	41.097	40.858	58.317	40.194	0.018	0.615	0.449	0.046	0.010	7.376	14.852
262.203	41.042	40.868	58.845	40.149	0.018	0.623	0.460	0.045	0.010	3.544	14.534
262.403	41.028	40.799	58.252	39.997	0.018	0.616	0.456	0.046	0.010	4.296	14.731
262.603	41.093	40.882	58.666	40.231	0.018	0.623	0.448	0.046	0.010	6.859	15.691
262.804	40.982	40.842	58.346	40.400	0.018	0.615	0.451	0.047	0.010	4.441	14.994
263.004	41.057	40.773	58.018	40.103	0.018	0.618	0.456	0.046	0.010	3.423	14.956
263.205	41.155	40.856	58.451	39.744	0.018	0.617	0.456	0.045	0.010	7.037	15.548
263.404	41.042	40.800	58.923	40.004	0.018	0.614	0.460	0.047	0.010	5.371	15.005
263.605	41.082	40.891	58.533	39.619	0.018	0.602	0.447	0.047	0.010	8.136	15.960
263.806	41.089	40.892	58.215	40.130	0.018	0.624	0.455	0.047	0.010	7.684	15.642
264.005	41.004	40.823	58.405	39.753	0.018	0.622	0.458	0.047	0.010	4.991	15.033
264.206	41.011	40.892	58.491	39.886	0.018	0.625	0.451	0.047	0.010	4.749	15.049
264.407	41.130	40.814	58.031	40.342	0.018	0.611	0.443	0.046	0.010	7.142	15.433
264.607	41.022	40.869	57.994	39.539	0.018	0.620	0.462	0.046	0.010	6.058	15.658
264.807	41.125	40.813	58.345	39.694	0.018	0.603	0.462	0.046	0.010	7.021	14.874
265.007	41.055	40.946	58.934	39.636	0.018	0.615	0.460	0.046	0.010	5.541	15.510
265.207	41.063	40.807	58.270	40.024	0.018	0.609	0.458	0.047	0.010	4.118	14.633
265.407	41.092	40.744	58.254	40.141	0.018	0.619	0.449	0.045	0.010	5.347	14.874
265.607	41.129	40.773	58.424	40.144	0.018	0.619	0.446	0.047	0.010	6.164	14.983
265.809	41.076	40.873	58.379	39.927	0.018	0.619	0.463	0.046	0.010	6.770	15.707
266.010	41.078	40.889	58.663	39.886	0.018	0.631	0.458	0.047	0.010	6.042	15.888
266.209	41.044	40.870	58.553	39.487	0.018	0.621	0.456	0.048	0.010	7.012	15.795
266.409	41.135	40.849	58.318	40.411	0.018	0.615	0.459	0.046	0.010	6.818	15.762
266.610	41.029	40.856	58.652	39.917	0.018	0.624	0.461	0.047	0.010	4.142	15.060
266.809	41.152	40.785	58.343	39.841	0.018	0.611	0.449	0.047	0.010	6.665	15.148
267.009	41.122	40.776	58.548	40.078	0.018	0.609	0.454	0.046	0.010	4.506	14.885
267.209	41.150	40.782	58.335	40.202	0.018	0.628	0.443	0.047	0.010	5.816	14.797
267.409	41.134	40.825	57.993	40.092	0.018	0.622	0.454	0.047	0.010	8.597	15.691
267.609	41.072	40.755	58.312	39.885	0.018	0.629	0.459	0.046	0.009	4.207	14.940
267.809	41.075	40.734	58.480	40.350	0.018	0.630	0.464	0.046	0.010	4.077	15.071
268.009	41.059	40.857	58.712	40.163	0.018	0.620	0.451	0.046	0.009	7.166	15.598
268.211	41.071	40.825	58.516	39.722	0.018	0.626	0.454	0.047	0.009	5.549	15.225
268.412	41.132	40.695	58.836	39.841	0.018	0.620	0.454	0.046	0.011	4.635	14.945
268.613	41.157	40.841	58.406	39.673	0.018	0.626	0.449	0.046	0.007	7.182	15.647
268.813	41.040	40.854	58.016	40.367	0.018	0.626	0.457	0.045	0.012	5.177	15.208
269.013	41.076	40.833	58.187	39.787	0.018	0.619	0.452	0.046	0.011	6.762	15.373
269.213	41.115	40.702	57.867	40.129	0.018	0.620	0.469	0.046	0.010	6.204	14.512
269.413	41.079	40.753	58.511	40.054	0.018	0.615	0.456	0.047	0.009	3.819	14.282
269.615	41.055	40.758	58.352	40.315	0.018	0.627	0.460	0.045	0.010	3.026	14.824
269.814	41.185	40.761	57.859	39.837	0.018	0.624	0.461	0.048	0.010	7.344	15.263
270.014	41.136	40.696	58.229	39.745	0.018	0.619	0.458	0.047	0.009	5.565	14.676
270.216	41.106	40.870	57.963	39.717	0.018	0.633	0.453	0.047	0.010	7.546	15.916
270.415	41.145	40.741	58.260	40.125	0.018	0.618	0.466	0.046	0.010	5.670	15.038
270.617	41.033	40.824	58.801	40.220	0.018	0.616	0.465	0.046	0.010	4.174	15.296
270.816	41.013	40.758	57.915	39.754	0.018	0.618	0.468	0.048	0.010	3.204	14.523
271.017	41.078	40.736	58.495	39.894	0.018	0.618	0.446	0.045	0.010	7.756	14.951
271.217	41.068	40.675	58.668	39.536	0.018	0.612	0.443	0.046	0.010	7.764	15.027
271.418	41.065	40.666	58.678	40.393	0.018	0.615	0.437	0.047	0.010	6.673	14.753
271.618	40.991	40.839	58.300	39.452	0.018	0.606	0.452	0.046	0.010	4.369	15.521
271.818	40.997	40.796	58.414	39.873	0.018	0.614	0.444	0.048	0.010	4.773	15.269
272.018	41.101	40.781	58.366	39.962	0.018	0.605	0.444	0.047	0.010	7.247	15.362
272.218	41.033	40.810	58.095	39.873	0.018	0.611	0.456	0.047	0.010	7.126	15.181
272.420	41.074	40.673	58.488	39.795	0.018	0.621	0.450	0.049	0.010	5.355	14.391
272.620	40.986	40.826	58.485	39.509	0.018	0.620	0.460	0.047	0.009	5.209	15.066
272.822	41.114	40.692	57.997	39.970	0.018	0.621	0.451	0.046	0.010	7.158	14.962
273.022	41.035	40.741	58.400	40.103	0.018	0.615	0.452	0.046	0.010	3.325	14.890
273.222	41.095	40.682	57.987	40.183	0.018	0.611	0.470	0.048	0.010	4.053	14.046
273.423	41.096	40.644	58.174	40.068	0.018	0.611	0.454	0.048	0.010	5.484	14.770
273.622	41.016	40.811	58.709	39.747	0.018	0.621	0.454	0.046	0.010	4.692	15.466
273.822	41.057	40.778	58.355	39.928	0.018	0.622	0.454	0.048	0.010	7.239	15.455
274.022	40.929	40.674	58.305	40.089	0.004	0.652	0.526	0.048	0.010	7.611	15.077
274.222	41.776	40.774	58.378	41.133	-0.001	0.672	0.533	0.049	0.010	2.865	14.973
274.422	41.909	40.925	58.568	40.625	0.007	0.669	0.547	0.050	0.010	5.363	14.759
274.622	41.682	40.833	58.086	40.578	0.009	0.705	0.567	0.056	0.009	289.165	13.585
274.823	40.801	40.678	59.115	39.979	0.018	0.748	0.594	0.056	0.010	309.597	14.353
275.022	40.999	39.037	58.834	40.373	0.035	0.816	0.650	0.065	0.010	308.926	14.188
275.222	40.862	41.408	58.334	40.100	0.045	0.886	0.740	0.073	0.010	940.082	13.936
275.424	41.896	40.309	57.670	40.594	0.057	1.000	0.809	0.080	0.010	933.096	14.879
275.624	40.727	40.333	57.833	40.386	0.062	1.078	0.881	0.089	0.010	1066.087	14.380
275.825	40.520	40.668	58.080	40.174	0.062	1.157	0.970	0.104	0.010	1818.711	14.687
276.025	41.102	41.973	58.684	40.509	0.066	1.260	1.082	0.111	0.010	1815.695	14.139
276.225	40.921	40.786	58.283	40.439	0.067	1.367	1.178	0.118	0.010	2689.457	15.033
276.426	40.661	40.516	59.266	41.571	0.074	1.471	1.300	0.127	0.010	2857.353	14.101
276.626	40.819	39.327	58.514	41.589	0.076	1.617	1.420	0.144	0.010	2856.658	15.093
276.826	40.742	40.242	59.035	41.206	0.080	1.772	1.544	0.155	0.010	4001.487	15.099
277.027	40.040	40.986	57.777	40.898	0.086	1.906	1.601	0.184	0.010	3999.223	14.084
277.226	39.734	39.845	58.770	40.517	0.093	2.052	1.814	0.201	0.010	4293.471	15.340
277.427	39.757	40.318	59.451	41.087	0.105	2.188	1.964	0.205	0.010	5199.576	14.336
277.627	39.839	40.592	58.726	40.934	0.115	2.346	2.101	0.233	0.010	5194.134	14.238
277.828	39.597	40.660	58.698	41.792	0.124	2.477	2.260	0.237	0.010	6382.229	13.481
278.029	39.463	41.064	57.927	40.836	0.136	2.624	2.388	0.244	0.010	6396.249	15.345
278.229	39.930	40.329	59.475	42.282	0.141	2.775	2.539	0.269	0.010	6392.643	15.406
278.430	38.477	40.651	58.934	41.585	0.142	2.905	2.680	0.289	0.009	7558.810	15.066
278.630	38.255	41.372	58.592	41.540	0.161	3.047	2.785	0.296	0.010	7562.804	15.000
278.830	37.769	40.711	58.904	40.766	0.162	3.205	2.924	0.318	0.010	8198.650	15.713
279.032	37.837	40.411	58.951	41.843	0.171	3.303	3.044	0.332	0.010	8665.977	15.790
279.231	37.425	41.371	58.036	41.573	0.169	3.392	3.153	0.321	0.010	8669.138	15.625
279.431	37.374	41.282	58.563	42.663	0.175	3.507	3.268	0.336	0.010	9693.250	15.345
279.631	36.863	40.318	57.989	41.623	0.184	3.605	3.365	0.359	0.010	9695.668	15.762
279.831	36.854	40.644	57.385	42.420	0.177	3.702	3.450	0.347	0.010	9704.457	15.088
280.032	38.405	40.663	57.486	42.683	0.187	3.813	3.564	0.364	19.351	10629.530	14.622
280.231	35.979	41.452	57.478	42.140	0.187	3.901	3.655	0.405	38.031	10630.742	12.680
280.432	36.612	41.416	57.848	43.030	0.199	4.050	3.737	0.403	38.134	11255.171	13.859
280.631	36.092	40.914	57.314	41.982	0.181	4.140	3.814	0.397	38.113	11481.258	13.108
280.831	38.799	43.260	59.504	45.073	0.192	4.241	3.893	0.415	37.989	11477.766	13.821
281.032	35.207	40.712	56.693	42.079	0.197	4.321	3.957	0.392	38.157	12225.143	12.176
281.233	35.487	41.507	56.942	42.383	0.214	4.373	4.036	0.408	38.154	12227.496	13.124
281.433	35.037	40.831	56.883	42.696	0.199	4.430	4.071	0.412	38.146	12378.129	13.234
281.634	34.789	41.464	56.667	42.514	0.208	4.467	4.132	0.426	38.155	12885.253	12.746
281.834	34.747	41.306	56.149	42.660	0.198	4.497	4.178	0.454	38.154	12884.598	12.757
282.034	34.319	40.828	55.955	42.915	0.207	5.901	5.696	0.592	38.127	13421.760	14.331
282.234	34.447	40.636	58.680	43.522	0.313	6.495	6.110	0.587	38.142	13445.483	14.764
282.435	34.020	40.631	68.123	44.324	0.332	6.950	6.554	0.632	38.117	13447.633	14.846
282.635	35.294	43.238	82.885	47.327	0.365	7.554	7.135	0.710	37.926	14092.171	14.397
282.835	34.079	41.580	99.992	48.502	0.408	8.290	7.734	0.784	38.140	14092.082	14.331
283.036	36.445	43.292	120.476	51.275	0.430	9.018	8.407	0.867	37.754	14498.412	16.804
283.236	39.409	42.485	144.472	53.195	0.465	9.461	8.907	0.912	37.855	15011.349	16.272
283.436	33.805	41.710	165.471	54.682	0.508	10.147	9.763	1.065	37.950	15009.312	14.369
283.636	34.745	40.561	190.952	58.745	0.532	10.715	10.407	1.150	32.639	16152.645	15.192
283.837	34.099	39.151	217.808	61.198	0.587	11.424	11.143	1.190	28.964	16167.538	16.601
284.039	33.963	40.434	242.217	63.860	0.602	12.241	11.990	1.058	28.868	16165.331	16.387
284.239	33.767	42.019	270.243	67.466	0.662	13.225	12.968	1.260	28.815	17519.624	18.647
284.440	34.111	40.268	297.133	69.627	0.694	14.314	14.102	1.215	28.823	17520.618	16.481
284.641	32.461	41.162	325.413	72.160	0.777	15.594	15.336	1.750	28.767	18673.873	17.309
284.840	34.429	41.395	357.268	76.778	0.843	17.159	16.863	2.219	28.306	19088.458	17.698
285.040	31.263	42.871	378.242	79.544	0.866	18.634	18.426	2.435	28.503	19083.461	17.572
285.241	32.653	42.420	394.489	83.677	0.975	20.263	20.033	2.555	1.394	20904.159	18.202
285.441	30.822	42.135	413.505	88.017	1.012	21.971	21.740	2.736	-0.208	20910.183	18.564
285.642	32.165	41.529	422.370	93.613	1.111	23.737	23.501	2.954	-0.211	21351.102	20.215
285.841	31.148	42.682	434.862	97.153	1.137	25.311	25.097	3.011	-0.211	23026.698	18.696
286.041	30.606	40.031	444.700	101.331	1.127	27.186	27.007	3.348	-0.211	23028.865	20.687
286.242	30.309	40.837	449.022	104.865	1.280	29.759	29.481	3.552	-0.211	25266.129	21.827
286.443	31.212	41.770	455.072	110.562	1.410	32.016	31.800	3.831	38.134	25365.362	24.158
286.642	30.530	38.579	460.172	113.911	1.459	34.254	34.091	4.170	38.150	25373.205	25.748
286.842	30.293	41.568	464.061	117.731	1.587	36.980	36.756	4.500	38.164	27911.097	24.904
287.042	30.262	43.335	465.232	121.956	1.506	39.727	39.517	4.808	38.125	27908.033	24.816
287.243	29.762	41.148	460.491	124.008	1.428	42.396	42.125	5.229	38.143	29324.520	27.437
287.444	29.862	39.497	463.031	129.664	1.442	45.493	45.176	5.556	38.153	30643.673	28.210
287.645	29.706	42.792	465.170	131.248	1.165	48.230	47.879	5.936	38.143	30643.939	28.534
287.846	30.386	43.940	463.060	133.993	1.172	51.005	50.570	6.327	38.141	33491.677	29.762
288.046	29.435	42.149	465.813	137.102	1.075	53.459	52.965	6.628	38.149	33495.938	30.152
288.246	32.793	44.286	455.347	138.592	1.149	55.725	55.428	6.982	37.731	33669.089	30.629
288.446	31.418	44.319	466.291	143.517	1.204	57.828	57.332	7.226	37.604	36347.848	36.167
288.646	33.299	44.345	452.596	143.634	1.268	59.579	59.125	7.302	30.287	36364.334	30.245
288.846	28.859	43.579	465.309	148.966	1.316	61.437	60.926	7.481	22.007	38484.932	32.460
289.047	28.846	44.277	453.437	148.381	1.355	62.856	62.318	7.725	21.835	39083.059	33.870
289.249	37.929	48.748	452.608	150.401	1.385	63.959	63.765	7.837	15.447	38921.639	30.908
289.449	33.459	47.313	448.892	153.131	1.438	65.467	64.853	8.088	15.683	41586.563	29.971
289.650	33.891	45.552	449.415	155.199	1.485	66.449	65.896	8.277	15.665	41609.033	33.371
289.850	36.600	49.725	446.891	159.144	1.527	67.278	66.670	8.380	12.420	42015.727	30.618
290.050	34.935	46.107	448.091	160.170	1.537	67.737	66.920	8.412	12.384	43617.372	35.367
290.250	27.934	47.279	447.315	161.995	1.552	68.030	67.236	8.530	12.643	43804.608	35.164
290.450	27.080	46.602	446.591	163.164	1.734	67.199	66.466	8.450	12.697	45569.379	33.892
290.651	26.876	47.269	445.042	164.769	1.866	64.402	63.755	7.853	12.696	45604.074	34.791
290.852	26.800	47.767	444.424	166.307	1.794	62.565	61.922	7.601	12.839	45601.656	33.124
291.053	26.680	48.221	445.584	167.103	1.749	60.908	60.187	7.366	12.848	46864.267	32.822
291.253	26.566	48.769	447.797	168.840	1.704	59.306	58.636	7.286	12.848	46866.620	32.691
291.455	26.352	49.316	450.116	169.946	1.678	58.034	57.369	7.250	12.848	47291.935	31.890
291.654	26.178	49.983	453.131	170.575	1.657	57.099	56.451	7.001	12.848	47458.222	32.773
291.854	26.127	50.466	455.690	171.556	1.609	56.037	55.337	6.926	12.766	47461.100	32.713
292.055	26.062	50.876	458.726	172.041	1.602	54.943	54.264	6.720	12.356	47586.968	31.725
292.256	25.785	51.368	461.473	173.045	1.556	54.002	53.350	6.682	12.355	47584.146	31.479
292.456	25.640	51.753	463.961	174.988	1.527	53.238	52.634	6.593	12.355	47536.991	30.854
292.656	25.567	52.140	466.959	174.918	1.502	52.393	51.775	6.352	12.355	47421.344	30.415
292.856	25.498	52.618	469.623	176.050	1.481	51.730	51.095	6.422	12.356	47425.791	31.150
293.056	25.325	52.990	471.750	176.887	1.464	51.027	50.487	6.231	12.393	47110.156	30.684
293.257	25.350	53.307	474.620	177.384	1.443	50.460	49.894	6.216	12.394	47089.918	29.834
293.457	25.253	53.567	476.667	178.074	1.421	50.136	49.527	6.099	12.386	47089.320	30.212
293.657	25.083	54.079	479.458	179.330	1.404	49.983	49.419	6.203	12.128	46677.023	30.760
293.857	25.038	54.305	482.495	179.762	1.394	49.450	48.859	6.105	12.129	46675.834	30.256
294.057	25.009	54.667	485.274	180.600	1.397	49.074	48.436	6.176	12.263	46474.367	30.393
294.257	24.925	55.041	488.028	181.101	1.389	48.844	48.294	6.064	12.356	46258.508	30.387
294.458	24.841	55.379	490.774	181.269	1.378	48.249	47.646	6.043	12.355	46258.015	30.294
294.659	24.693	55.537	493.460	182.479	1.380	47.702	47.121	6.051	12.280	45841.125	29.367
294.860	24.704	55.836	495.883	183.218	1.358	47.279	46.711	5.983	12.281	45844.230	29.400
295.060	24.518	56.109	499.081	183.372	1.354	46.755	46.212	5.797	12.287	45795.337	29.247
295.261	24.542	56.479	501.004	184.081	1.337	46.335	45.787	5.786	12.886	45415.188	29.658
295.461	24.502	56.670	503.289	184.979	1.342	46.092	45.492	5.720	12.886	45413.781	29.175
295.662	24.328	56.977	505.288	184.756	1.324	45.717	45.166	5.700	12.725	45074.391	29.137
295.862	24.318	57.283	507.233	185.540	1.307	45.327	44.781	5.686	12.545	44975.788	29.664
296.063	24.262	57.372	508.683	185.820	1.303	44.938	44.414	5.643	12.545	44972.255	28.528
296.263	24.116	57.642	511.183	185.701	1.286	44.565	44.037	5.605	12.807	44547.611	28.627
296.464	24.146	57.891	513.730	186.776	1.275	44.386	43.875	5.560	12.810	44549.511	29.115
296.663	24.115	57.977	515.695	187.442	1.262	44.077	43.582	5.500	12.810	44420.717	28.084
296.863	24.030	58.304	518.088	187.927	1.261	43.934	43.430	5.398	12.621	44142.373	28.205
297.063	24.086	58.532	521.119	187.947	1.254	43.538	43.023	5.394	12.621	44147.507	29.110
297.264	23.949	58.676	524.048	188.048	1.227	43.374	42.864	5.402	12.598	43769.938	28.441
297.465	23.929	58.934	525.880	188.060	1.238	43.116	42.622	5.360	12.545	43765.919	28.364
297.664	24.016	59.005	529.283	188.222	1.224	42.912	42.399	5.363	12.545	43768.951	28.594
297.864	23.879	59.174	531.650	188.712	1.220	42.761	42.260	5.231	12.645	43411.450	28.287
298.065	23.847	59.474	534.539	188.785	1.205	42.618	42.098	5.315	12.658	43410.221	28.819
298.265	23.904	59.566	536.734	188.663	1.197	42.475	41.990	5.286	12.658	43215.529	28.764
298.465	23.766	59.779	539.310	189.764	1.196	42.437	41.975	5.279	12.696	43094.651	28.638
298.665	23.830	59.970	541.640	189.136	1.212	42.229	41.698	5.239	12.697	43098.880	28.956
298.865	23.723	60.079	544.496	189.674	1.197	42.005	41.564	5.180	12.673	42814.981	28.622
299.065	23.748	60.282	546.139	190.008	1.177	42.032	41.568	5.238	12.507	42818.684	29.252
299.265	23.761	60.318	547.905	190.781	1.192	41.789	41.305	5.127	12.507	42783.019	28.463
299.465	23.757	60.485	550.462	191.203	1.197	41.868	41.342	5.204	12.560	42574.760	28.287
